arcsinh_cutoff=3_num_outliers_total	arcsinh_cutoff=3_num_outliers_x	arcsinh_cutoff=3_num_outliers_y	arcsinh_cutoff=4_num_outliers_total	arcsinh_cutoff=4_num_outliers_x	arcsinh_cutoff=4_num_outliers_y	arcsinh_cutoff=5_num_outliers_total	arcsinh_cutoff=5_num_outliers_x	arcsinh_cutoff=5_num_outliers_y	cell_type	condition	fcs_filename	file_origin	marker_x	marker_y	no-arcsinh_cutoff=3_num_outliers_total	no-arcsinh_cutoff=3_num_outliers_x	no-arcsinh_cutoff=3_num_outliers_y	no-arcsinh_cutoff=4_num_outliers_total	no-arcsinh_cutoff=4_num_outliers_x	no-arcsinh_cutoff=4_num_outliers_y	no-arcsinh_cutoff=5_num_outliers_total	no-arcsinh_cutoff=5_num_outliers_x	no-arcsinh_cutoff=5_num_outliers_y	num_of_cells	with_outliers_arcsinh_DREMI_score	with_outliers_no-arcsinh_DREMI_score	wo_outliers_arcsinh_cutoff=3_std_DREMI_score	wo_outliers_arcsinh_cutoff=4_std_DREMI_score	wo_outliers_arcsinh_cutoff=5_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=3_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=4_std_DREMI_score	wo_outliers_no-arcsinh_cutoff=5_std_DREMI_score
21	20	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	160Gd_pAMPKa	619	435	184	324	276	48	198	181	17	23018	0.359244169	0.172177071	0.372789881	-	-	0.359283955	0.304959943	0.25843361
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	161Dy_pBAD	748	435	313	373	276	97	207	181	26	23018	0.514244974	0.285008285	0.503907795	-	-	0.323622356	0.284402521	0.265049217
21	20	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	163Dy_pP90RSK	792	435	358	392	276	116	233	181	52	23018	0.29775004	0.188144159	0.313102702	-	-	0.304999586	0.286985866	0.259047037
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	164Dy_pP120-Catenin	747	435	312	318	276	42	190	181	9	23018	0.445007536	0.36293905	0.462534657	-	-	0.449454513	0.443730992	0.427733417
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	165Ho_Beta-Catenin_Active	724	435	296	335	276	59	198	181	17	23018	0.371377034	0.151295643	0.388503247	-	-	0.194809359	0.17656977	0.149631546
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	166Er_pGSK3b	767	435	344	374	276	100	209	181	28	23018	0.218385386	0.148329104	0.234546449	-	-	0.129147029	0.112131568	0.12024599
21	20	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	167Er_pERK1_2	892	435	457	496	276	220	308	181	127	23018	0.238582802	0.066838606	0.250387522	-	-	0.207594	0.182046858	0.17623203
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	168Er_pSMAD2_3	719	435	320	412	276	150	266	181	92	23018	0.171454248	0.112585515	0.172744134	-	-	0.078038693	0.09122888	0.090351983
22	20	2	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	169Tm_pSTAT3	790	435	355	443	276	167	279	181	98	23018	0.196257884	0.141476173	0.210248119	-	-	0.195881336	0.176732822	0.163853088
20	20	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	142Nd_cCaspase 3	172Yb_pS6	826	435	405	511	276	239	338	181	159	23018	0.187684949	0.110997075	0.188379319	-	-	0.137357537	0.117067042	0.110572869
260	21	239	68	1	67	49	0	49	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	89Y_pHH3	338	300	38	144	110	34	90	57	33	23018	0.151419467	0.314419853	0.061713656	0.074252553	0.092723737	0.026481834	0.017771835	0.031803355
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	141Pr_pPDK1	518	300	245	136	110	27	60	57	3	23018	0.315837837	0.152528648	0.389464504	0.337981891	-	0.320323735	0.309550133	0.289519424
41	21	20	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	142Nd_cCaspase 3	727	300	435	384	110	276	236	57	181	23018	0.227324663	0.403295046	0.243318501	0.224368708	-	0.198837795	0.194026741	0.196228327
26	21	5	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	144Nd_pMEK1_2	512	300	236	178	110	69	95	57	38	23018	0.351285364	0.332379518	0.36737007	0.361156837	-	0.291279554	0.30150267	0.278243516
29	21	8	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	146Nd_pMKK4_SEK1	522	300	262	192	110	88	95	57	38	23018	0.378545456	0.325587288	0.424321475	0.406122312	-	0.294874552	0.320828748	0.341379264
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	147Sm_pBTK1	603	300	354	201	110	96	76	57	19	23018	0.336448835	0.198581152	0.416461629	0.361846847	-	0.306184399	0.316459976	0.322914818
22	21	1	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	148Nd_pSRC	669	300	406	257	110	152	106	57	49	23018	0.277359582	0.327296625	0.309069897	0.288493462	-	0.234868435	0.240896331	0.241935812
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	149Sm_p4E-BP1	665	300	407	230	110	126	94	57	39	23018	0.278824047	0.201492166	0.326735163	0.291001161	-	0.232617478	0.238585183	0.235593462
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	150Nd_pRB	684	300	397	284	110	179	133	57	76	23018	0.207316563	0.289891328	0.217546907	0.208595765	-	0.166718707	0.168171357	0.174454392
25	21	4	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	151Eu_pPKCa	555	300	272	200	110	92	99	57	42	23018	0.273344641	0.345171072	0.281581523	0.273783879	-	0.229019337	0.241967266	0.221759252
46	21	25	9	1	8	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	152Sm_pAKT T308	397	300	118	153	110	44	90	57	33	23018	0.346034478	0.381681132	0.330351272	0.335745703	-	0.23776212	0.253346177	0.269044007
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	153Eu_pCREB	585	300	333	219	110	118	106	57	53	23018	0.334725717	0.231564941	0.36844499	0.35700683	-	0.242125652	0.249748977	0.291394606
24	21	3	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	154Sm_pSMAD1_5_9	576	300	302	185	110	78	77	57	21	23018	0.210878975	0.269139946	0.225489498	0.212420598	-	0.166520717	0.178088472	0.179338003
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	155Gd_pAKT S473	600	300	338	200	110	92	81	57	24	23018	0.215426498	0.146300259	0.275049202	0.243578773	-	0.199870973	0.217833342	0.21331739
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	156Gd_pNF-kB	654	300	374	249	110	141	133	57	76	23018	0.167107923	0.294602149	0.172764271	0.16756023	-	0.150763177	0.155373047	0.154079737
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	157Gd_pMKK3_6	551	300	296	178	110	77	83	57	28	23018	0.346278219	0.261195381	0.405474046	0.373303304	-	0.298649296	0.314974036	0.306102314
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	158Gd_pP38	687	300	418	242	110	133	93	57	36	23018	0.279893467	0.218289683	0.339650484	0.300790472	-	0.277196105	0.274433975	0.278908315
34	21	13	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	159Tb_pMAPKAPK2	569	300	280	234	110	126	127	57	70	23018	0.265305663	0.363014813	0.286675719	0.272552167	-	0.226225236	0.225601011	0.224945031
22	21	1	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	160Gd_pAMPKa	468	300	184	156	110	48	74	57	17	23018	0.350519945	0.354936464	0.373670054	0.356082654	-	0.30605299	0.312175374	0.29329687
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	161Dy_pBAD	587	300	313	205	110	97	83	57	26	23018	0.313287783	0.182808749	0.380384449	0.336720586	-	0.292191905	0.311174816	0.277067002
22	21	1	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	163Dy_pP90RSK	611	300	358	216	110	116	107	57	52	23018	0.305039943	0.330405713	0.306386108	0.317356311	-	0.232017718	0.238213093	0.246965511
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	164Dy_pP120-Catenin	595	300	312	151	110	42	66	57	9	23018	0.305253044	0.210080122	0.364081119	0.318290812	-	0.275720678	0.273980906	0.242580022
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	165Ho_Beta-Catenin_Active	576	300	296	166	110	59	73	57	17	23018	0.293695435	0.176199732	0.345073744	0.310524712	-	0.281103206	0.286585202	0.265610105
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	166Er_pGSK3b	613	300	344	202	110	100	85	57	28	23018	0.20333989	0.22271756	0.217231866	0.202156357	-	0.153391948	0.155720328	0.17064048
22	21	1	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	167Er_pERK1_2	727	300	457	322	110	220	183	57	127	23018	0.26840467	0.33716966	0.290218087	0.278845645	-	0.213652947	0.233703871	0.220404168
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	168Er_pSMAD2_3	614	300	320	258	110	150	149	57	92	23018	0.124932077	0.291292232	0.094221786	0.107654813	-	0.081765322	0.089890633	0.08059131
23	21	2	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	169Tm_pSTAT3	642	300	355	275	110	167	154	57	98	23018	0.182344766	0.339614856	0.17885134	0.179027775	-	0.137321489	0.137897598	0.145995075
21	21	0	1	1	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	143Nd_C-MYC	172Yb_pS6	692	300	405	349	110	239	216	57	159	23018	0.122835289	0.341367353	0.127555967	0.115886142	-	0.089934336	0.087703272	0.110611795
244	5	239	67	0	67	49	0	49	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	89Y_pHH3	271	236	38	102	69	34	70	38	33	23018	0.225560778	0.302478628	0.102991056	0.133046977	0.154732543	0.037416556	0.042512459	0.077008454
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	141Pr_pPDK1	433	236	245	94	69	27	40	38	3	23018	0.655403321	0.212530724	0.736022076	-	-	0.643839864	0.611026304	0.551186056
25	5	20	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	142Nd_cCaspase 3	671	236	435	345	69	276	219	38	181	23018	0.331130476	0.416412245	0.36840715	-	-	0.3952871	0.387882369	0.355952859
26	5	21	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	143Nd_C-MYC	512	236	300	178	69	110	95	38	57	23018	0.369837904	0.312210535	0.364252191	0.357405594	-	0.27263482	0.265300134	0.24175016
13	5	8	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	146Nd_pMKK4_SEK1	467	236	262	157	69	88	76	38	38	23018	0.521834065	0.316218168	0.555937686	-	-	0.424202878	0.424740058	0.392056473
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	147Sm_pBTK1	525	236	354	157	69	96	54	38	19	23018	0.648400304	0.233064255	0.723388377	-	-	0.620873842	0.609388988	0.568753227
6	5	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	148Nd_pSRC	596	236	406	219	69	152	87	38	49	23018	0.523203046	0.325273231	0.561727554	-	-	0.48023802	0.431025172	0.403863201
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	149Sm_p4E-BP1	601	236	407	194	69	126	76	38	39	23018	0.549335059	0.230918153	0.601044315	-	-	0.469002159	0.4391015	0.373970243
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	150Nd_pRB	603	236	397	244	69	179	112	38	76	23018	0.442403691	0.271714124	0.467435904	-	-	0.307200038	0.305319223	0.293500445
9	5	4	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	151Eu_pPKCa	485	236	272	159	69	92	80	38	42	23018	0.508809585	0.337671793	0.521574956	-	-	0.40309533	0.394354748	0.354557489
30	5	25	8	0	8	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	152Sm_pAKT T308	345	236	118	113	69	44	71	38	33	23018	0.451105204	0.377765332	0.442090927	0.434057364	-	0.311961487	0.294402036	0.276690361
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	153Eu_pCREB	544	236	333	185	69	118	91	38	53	23018	0.45436514	0.230022176	0.487303202	-	-	0.348954042	0.329163363	0.303282421
8	5	3	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	154Sm_pSMAD1_5_9	512	236	302	147	69	78	59	38	21	23018	0.289833373	0.268613129	0.290502295	-	-	0.212977293	0.215970951	0.202089507
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	155Gd_pAKT S473	534	236	338	158	69	92	61	38	24	23018	0.419139461	0.158884019	0.465603233	-	-	0.380741131	0.35270029	0.344836866
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	156Gd_pNF-kB	561	236	374	205	69	141	112	38	76	23018	0.39569983	0.299836575	0.428463563	-	-	0.383501349	0.408860452	0.407046116
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	157Gd_pMKK3_6	486	236	296	142	69	77	65	38	28	23018	0.579714505	0.277599253	0.629810458	-	-	0.552046067	0.535762643	0.485052024
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	158Gd_pP38	597	236	418	197	69	133	74	38	36	23018	0.622923816	0.261313087	0.6860606	-	-	0.554747061	0.54546835	0.522535443
18	5	13	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	159Tb_pMAPKAPK2	502	236	280	192	69	126	108	38	70	23018	0.468300527	0.358418694	0.488086995	-	-	0.369820748	0.334708679	0.316017324
6	5	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	160Gd_pAMPKa	401	236	184	117	69	48	55	38	17	23018	0.639384657	0.361982827	0.684682049	-	-	0.576333067	0.543626402	0.503128175
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	161Dy_pBAD	515	236	313	162	69	97	64	38	26	23018	0.539113937	0.216982014	0.596468088	-	-	0.445407321	0.426535454	0.414880639
6	5	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	163Dy_pP90RSK	548	236	358	183	69	116	88	38	52	23018	0.561458374	0.334676971	0.601474222	-	-	0.507647909	0.508708292	0.47716584
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	164Dy_pP120-Catenin	519	236	312	111	69	42	47	38	9	23018	0.605056614	0.231728435	0.657477046	-	-	0.523882211	0.497680895	0.437373002
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	165Ho_Beta-Catenin_Active	496	236	296	126	69	59	55	38	17	23018	0.512246406	0.195115445	0.562425802	-	-	0.455709336	0.446658765	0.399100567
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	166Er_pGSK3b	559	236	344	166	69	100	66	38	28	23018	0.268047811	0.231087828	0.281360955	-	-	0.233869987	0.227495162	0.209534292
6	5	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	167Er_pERK1_2	653	236	457	279	69	220	164	38	127	23018	0.501237152	0.331249169	0.51411224	-	-	0.359974422	0.346837164	0.359969319
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	168Er_pSMAD2_3	551	236	320	219	69	150	130	38	92	23018	0.137683234	0.288358677	0.125802072	-	-	0.096212272	0.093111324	0.097938309
7	5	2	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	169Tm_pSTAT3	564	236	355	231	69	167	134	38	98	23018	0.371566724	0.35567595	0.375050648	-	-	0.282219098	0.257642789	0.253311748
5	5	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	144Nd_pMEK1_2	172Yb_pS6	637	236	405	308	69	239	197	38	159	23018	0.16764496	0.340021587	0.1597041	-	-	0.125955179	0.110091524	0.094916845
240	8	239	67	0	67	49	0	49	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	89Y_pHH3	276	262	38	103	88	34	53	38	33	23018	0.329882907	0.444920018	0.096136968	0.118037721	0.131745908	0.029592501	0.031052943	0.042963782
8	8	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	141Pr_pPDK1	458	262	245	114	88	27	41	38	3	23018	0.631044084	0.214744846	0.670656544	-	-	0.518434529	0.486738443	0.461161164
28	8	20	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	142Nd_cCaspase 3	692	262	435	363	88	276	219	38	181	23018	0.260776485	0.354978865	0.290923179	-	-	0.237865017	0.250173443	0.250188496
29	8	21	1	0	1	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	143Nd_C-MYC	522	262	300	192	88	110	95	38	57	23018	0.374758144	0.253366018	0.372461193	0.366361789	-	0.25764719	0.278830724	0.286361557
13	8	5	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	144Nd_pMEK1_2	467	262	236	157	88	69	76	38	38	23018	0.530718739	0.296178417	0.558814275	-	-	0.400514669	0.413658423	0.389750911
8	8	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	147Sm_pBTK1	567	262	354	176	88	96	55	38	19	23018	0.500272062	0.210502745	0.541525106	-	-	0.383014667	0.391342397	0.404573524
9	8	1	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	148Nd_pSRC	627	262	406	232	88	152	85	38	49	23018	0.481664819	0.26274171	0.494053065	-	-	0.329365804	0.337209186	0.3194861
8	8	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	149Sm_p4E-BP1	606	262	407	204	88	126	74	38	39	23018	0.565037187	0.197587778	0.618288627	-	-	0.411806711	0.386857715	0.379434332
8	8	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	150Nd_pRB	630	262	397	253	88	179	109	38	76	23018	0.462334072	0.327348664	0.434377619	-	-	0.266757562	0.255170866	0.232504751
12	8	4	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	151Eu_pPKCa	491	262	272	167	88	92	72	38	42	23018	0.58828568	0.353487154	0.551653485	-	-	0.350744808	0.360106822	0.364051263
26	8	25	8	0	8	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	152Sm_pAKT T308	341	262	118	113	88	44	53	38	33	23018	0.685485614	0.51078059	0.543660387	0.604799172	-	0.374512967	0.364615226	0.367503854
8	8	0	0	0	0	0	0	0	epithelial-cell-type	cond-tobis-02	epithelial-cell-type_cond-tobis-02.fcs	epithelial-cell-type_cond-tobis-02.fcs	146Nd_pMKK4_SEK1	153Eu_pCREB	551	262	333	195	88	118	90	38	53	23018	0.543463247	0.208753984	0.585361195	-	-	0.423046599	0.404119894	0.368928923
