EMD_no_norm_arc	file_origin	denominator	marker	median_diff_no_norm_arc_compare_from_vs_to	median_no_norm_arc_compare_from	median_no_norm_arc_compare_to
-1.056073426	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	163Dy_pP90RSK	-1.280631542	0.645537436	1.926169038
-1.76029954	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	164Dy_pP120-Catenin	-2.698089838	0.608398438	3.306488276
-1.055097559	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	165Ho_Beta-Catenin_Active	-1.017059207	1.840783	2.857842207
-1.616461869	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	166Er_pGSK3b	-2.476388931	0.781566739	3.25795579
-1.451322471	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	167Er_pERK1_2	-1.875964403	1.085456371	2.961420774
-1.338967438	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	168Er_pSMAD2_3	-1.415993333	1.894738793	3.310732126
0.27363189	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	169Tm_GFP	0	0	0
-0.857984203	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	170Er_pMEK1_2	-1.559885263	0.551057816	2.110943079
-0.697838224	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	172Yb_pS6	-1.607111931	0	1.607111931
-0.86897298	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	176Yb_Cyclin B1	-1.033860683	1.833061695	2.866922379
-2.619099143	"Lysozyme+, pRB-, CD44+ (Panethe Gate 3)_revision"	Ungated	209Bi_DiMeHH3	-3.688548565	2.124494553	5.813043118
0.098147104	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	89Y_pHH3	0	0	0
-0.89191398	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	127I_IdU	-0.014858956	0	0.014858956
0.642037664	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	142Nd_cCaspase 3	0.720739603	2.997567892	2.276828289
-0.089666337	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	144Nd_Lysozyme	-0.043529987	0.371032119	0.414562106
0.100639952	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	145Nd_FABP1	0.138609648	2.524309635	2.385699987
-1.740228444	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	150Nd_pRB	-2.715458632	0.160245702	2.875704288
-0.450775324	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	162Dy_LRIG1	-0.462433934	0.426446259	0.888880193
1.070240803	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	171Yb_CLCA1	1.344001889	2.076190472	0.732188582
0.335447255	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	173Yb_DCAMKL1	0	0	0
-0.77806064	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	174Yb_CHGA	-0.033404417	0	0.033404417
1.034220359	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	175Lu_CD44	1.962065101	1.962065101	0
-0.473476254	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	113In_EpCAM	-0.495722294	1.932881594	2.428603888
-0.666274714	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	115In_Pan-CK	-0.807227135	2.055956364	2.863183498
-0.112534934	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	130Te_TePhe	-0.128143787	1.074082017	1.202225804
-0.735837756	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	141Pr_pPDPK1	-0.824800253	1.305086136	2.129886389
-0.215271488	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	143Nd_C-MYC	-0.208059311	0.768102467	0.976161778
-0.017702731	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	146Nd_pMKK4_SEK1	-0.002535105	1.299297094	1.301832199
0.079466949	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	147Sm_pBTK	0.105371237	2.697743416	2.592372179
-0.248056974	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	148Nd_pSRC	-0.283420324	1.580485582	1.863905907
-1.071264795	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	149Sm_p4E-BP1	-1.25619185	0.4343853	1.690577149
-0.918494118	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	151Eu_pPKCa	-1.201096296	0.219635963	1.42073226
-0.608818268	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	152Sm_pAKT T308	-0.696227193	0.456884772	1.153111935
-0.776149474	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	153Eu_pCREB	-0.915644586	0.472813308	1.388457894
0.055685557	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	154Sm_pSMAD1_5_9	0.074250817	1.035092592	0.960841775
-0.262130921	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	155Gd_pAKT S473	-0.299098253	0.618294835	0.917393088
-0.519942623	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	156Gd_pNF-kB p65	-0.545660019	1.789402723	2.335062742
0.174016047	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	157Gd_pMKK3_MKK6	0.188434601	2.262589693	2.074155092
-0.988758492	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	158Gd_pP38 MAPK	-1.238827229	1.82671237	3.065539598
-0.541834909	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	159Tb_pMAPKAPK2	-0.605703354	1.350200295	1.955903649
-0.860699473	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	160Gd_pAMPKa	-0.899288893	1.259789705	2.159078598
-0.438907377	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	161Dy_pBAD	-0.311675549	1.564174175	1.875849724
-0.320296031	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	163Dy_pP90RSK	-0.321149945	1.605019093	1.926169038
-1.599196994	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	164Dy_pP120-Catenin	-2.312176228	0.994311929	3.306488276
0.187377999	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	165Ho_Beta-Catenin_Active	0.189292669	3.047134876	2.857842207
-0.286481221	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	166Er_pGSK3b	-0.244741201	3.013214588	3.25795579
-0.339296248	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	167Er_pERK1_2	-0.292653084	2.668767691	2.961420774
0.574608757	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	168Er_pSMAD2_3	0.562480927	3.873213053	3.310732126
0.07127756	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	169Tm_GFP	0	0	0
0.034135927	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	170Er_pMEK1_2	0.019575834	2.130518913	2.110943079
-0.525557031	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	172Yb_pS6	-1.121025562	0.486086428	1.607111931
-0.046220232	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	176Yb_Cyclin B1	-0.00680089	2.860121489	2.866922379
-2.090569371	"CLCA1+, pRB-, CD44+ (Goblet Gate 3)_revision"	Ungated	209Bi_DiMeHH3	-2.749940395	3.063102722	5.813043118
0.085347265	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	89Y_pHH3	0.047218665	0.047218665	0
1.335764275	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	127I_IdU	0.67349875	0.688357711	0.014858956
-0.317603271	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	142Nd_cCaspase 3	-0.255109787	2.021718502	2.276828289
3.971030065	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	144Nd_Lysozyme	3.714183807	4.128746033	0.414562106
-0.927956738	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	145Nd_FABP1	-1.118674397	1.26702559	2.385699987
0.958157565	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	150Nd_pRB	0.246976376	3.122680664	2.875704288
0.699837873	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	162Dy_LRIG1	0.855789483	1.744669676	0.888880193
0.049271358	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	171Yb_CLCA1	0.049173474	0.781362057	0.732188582
0.072259182	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	173Yb_DCAMKL1	0.277586192	0.277586192	0
0.080117956	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	174Yb_CHGA	0.477589488	0.510993898	0.033404417
0.597387841	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	175Lu_CD44	1.483000875	1.483000875	0
0.942367203	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	113In_EpCAM	1.104321957	3.532925844	2.428603888
0.398471022	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	115In_Pan-CK	0.011953831	2.875137329	2.863183498
0.375683229	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	130Te_TePhe	0.432045817	1.634271622	1.202225804
0.994851481	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	141Pr_pPDPK1	0.992753506	3.122639894	2.129886389
0.480261827	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	143Nd_C-MYC	0.505620897	1.481782675	0.976161778
0.157239515	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	146Nd_pMKK4_SEK1	0.135699272	1.437531471	1.301832199
-0.198813977	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	147Sm_pBTK	-0.196047783	2.396324396	2.592372179
0.683032692	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	148Nd_pSRC	0.670949459	2.534855366	1.863905907
1.003239974	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	149Sm_p4E-BP1	1.022482276	2.713059425	1.690577149
0.636936641	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	151Eu_pPKCa	0.606664419	2.027396679	1.42073226
0.487497802	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	152Sm_pAKT T308	0.574161291	1.727273226	1.153111935
0.516502821	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	153Eu_pCREB	0.619302392	2.007760286	1.388457894
0.605469177	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	154Sm_pSMAD1_5_9	0.640598774	1.601440549	0.960841775
0.348513869	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	155Gd_pAKT S473	0.423572659	1.340965748	0.917393088
0.222480301	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	156Gd_pNF-kB p65	0.158367395	2.493430138	2.335062742
-0.15645193	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	157Gd_pMKK3_MKK6	-0.127572417	1.946582675	2.074155092
0.760917514	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	158Gd_pP38 MAPK	0.506872416	3.572412014	3.065539598
0.659488642	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	159Tb_pMAPKAPK2	0.613373399	2.569277048	1.955903649
1.074023235	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	160Gd_pAMPKa	0.960112572	3.11919117	2.159078598
0.425609953	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	161Dy_pBAD	0.441178322	2.317028046	1.875849724
0.343905518	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	163Dy_pP90RSK	0.339282393	2.265451431	1.926169038
1.397579766	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	164Dy_pP120-Catenin	0.81499505	4.121483326	3.306488276
0.144902959	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	165Ho_Beta-Catenin_Active	0.105391264	2.963233471	2.857842207
-0.306193938	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	166Er_pGSK3b	-0.215548515	3.042407274	3.25795579
0.32450895	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	167Er_pERK1_2	0.222316265	3.18373704	2.961420774
-0.294029637	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	168Er_pSMAD2_3	-0.283714533	3.027017593	3.310732126
0.09126095	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	169Tm_GFP	0.16832374	0.16832374	0
0.145434506	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	170Er_pMEK1_2	0.166705132	2.277648211	2.110943079
0.727650625	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	172Yb_pS6	0.814083338	2.421195269	1.607111931
-0.083225442	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	176Yb_Cyclin B1	-0.039896011	2.827026367	2.866922379
1.066051799	"Lysozyme+, pRB+, CD44+ (Paneth Gate 1)_revision"	Ungated	209Bi_DiMeHH3	0.071053982	5.884097099	5.813043118
0.098600358	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	89Y_pHH3	0	0	0
-0.89050234	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	127I_IdU	-0.014858956	0	0.014858956
0.521230178	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	142Nd_cCaspase 3	0.608384132	2.885212421	2.276828289
-0.09053735	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	144Nd_Lysozyme	-0.052332222	0.362229884	0.414562106
0.176079008	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	145Nd_FABP1	0.228407383	2.61410737	2.385699987
-1.703922935	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	150Nd_pRB	-2.708740711	0.166963562	2.875704288
-0.440632446	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	162Dy_LRIG1	-0.462609291	0.426270902	0.888880193
-0.897647056	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	171Yb_CLCA1	-0.732188582	0	0.732188582
0.696023245	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	173Yb_DCAMKL1	0	0	0
0.965213208	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	174Yb_CHGA	1.726493716	1.759898186	0.033404417
1.053395567	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	175Lu_CD44	1.981122017	1.981122017	0
-0.396272955	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	113In_EpCAM	-0.431023002	1.997580886	2.428603888
-0.700728462	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	115In_Pan-CK	-0.854008675	2.009174824	2.863183498
-0.138419418	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	130Te_TePhe	-0.16492641	1.037299395	1.202225804
-0.703307709	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	141Pr_pPDPK1	-0.824838161	1.305048227	2.129886389
-0.265359214	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	143Nd_C-MYC	-0.284162164	0.691999614	0.976161778
-0.059356817	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	146Nd_pMKK4_SEK1	-0.080076575	1.221755624	1.301832199
-0.216249479	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	147Sm_pBTK	-0.180980444	2.411391735	2.592372179
-0.437947504	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	148Nd_pSRC	-0.486004949	1.377900958	1.863905907
-1.036379163	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	149Sm_p4E-BP1	-1.279664755	0.410912424	1.690577149
-0.898907946	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	151Eu_pPKCa	-1.196731925	0.224000379	1.42073226
-0.599671047	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	152Sm_pAKT T308	-0.720790863	0.432321101	1.153111935
-0.70959329	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	153Eu_pCREB	-0.908747971	0.479709923	1.388457894
-0.096481068	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	154Sm_pSMAD1_5_9	-0.103981912	0.856859863	0.960841775
-0.30919176	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	155Gd_pAKT S473	-0.383482456	0.533910632	0.917393088
-0.622536268	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	156Gd_pNF-kB p65	-0.658865929	1.676196814	2.335062742
-0.044585582	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	157Gd_pMKK3_MKK6	-0.014005184	2.060149908	2.074155092
-1.029245782	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	158Gd_pP38 MAPK	-1.314605713	1.750933886	3.065539598
-0.628208178	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	159Tb_pMAPKAPK2	-0.742607474	1.213296175	1.955903649
-0.84962277	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	160Gd_pAMPKa	-0.953889728	1.20518887	2.159078598
-0.400538108	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	161Dy_pBAD	-0.304316998	1.571532726	1.875849724
-0.460134668	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	163Dy_pP90RSK	-0.473508477	1.452660561	1.926169038
-1.541173296	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	164Dy_pP120-Catenin	-2.308204174	0.998284042	3.306488276
-0.049132717	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	165Ho_Beta-Catenin_Active	-0.022108555	2.835733652	2.857842207
-0.446983034	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	166Er_pGSK3b	-0.449240208	2.808715582	3.25795579
-0.528198622	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	167Er_pERK1_2	-0.501731634	2.45968914	2.961420774
0.19466842	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	168Er_pSMAD2_3	0.239108086	3.549840212	3.310732126
0.015617764	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	169Tm_GFP	0	0	0
-0.230115915	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	170Er_pMEK1_2	-0.251435637	1.859507442	2.110943079
-0.500582354	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	172Yb_pS6	-1.18117094	0.425940961	1.607111931
-0.184297116	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	176Yb_Cyclin B1	-0.145174503	2.721747875	2.866922379
-2.123528837	"CHGA+, pRB-, CD44+ (Enteroendocrine Gate 4)_revision"	Ungated	209Bi_DiMeHH3	-2.785577536	3.027465582	5.813043118
